,beta,rr_sus_slat,rr_sus_rec,r_clear,r_sc,adr,rr_inf_asym,rr_inf_cs,r_lat,p_primary,r_stab,r_react,r_relapse,r_relapse_td,r_relapse_tc,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act,cas
187,16.13832178609965,0.3154694299894805,0.2991193215426952,0.033246569564011764,0.1832765039642847,0.05293740285916074,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.175 -> 3.457(0%) -> 4.658(100%))
188,21.2094434470492,0.29933523826033126,0.3013263371843514,0.03381187185245016,0.23397548978136745,0.09595704547281098,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.411 -> 2.563(0%) -> 5.519(100%))
189,13.88604137172574,0.4193261381349852,0.20835109263275114,0.021703627903125088,0.19892877925385571,0.027359452325774226,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.308 -> 2.689(0%) -> 5.821(100%))
190,11.43870902895305,0.6165079598062756,0.19523934126665435,0.02657592479327476,0.19739940930091043,0.033895385548822564,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.384 -> 3.283(0%) -> 3.554(100%))
191,12.382442145837668,0.5877362291791193,0.14302599670869787,0.028097362615862008,0.2279588656460994,0.04227372955912624,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.323 -> 3.456(0%) -> 4.122(100%))
192,16.38257369474768,0.28252329445608915,0.23588735193536814,0.037135915717055774,0.15921998492869183,0.04406421402383651,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.356 -> 2.823(0%) -> 5.155(100%))
193,17.20395220922451,0.26617056633856434,0.23925016410980898,0.027373981540886088,0.20582900254779202,0.029847054698020795,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.311 -> 2.922(0%) -> 3.727(100%))
194,18.776995966371008,0.26962574128389066,0.20975300326867385,0.02896875278800589,0.24991416088872445,0.05053868313126775,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.422 -> 2.915(0%) -> 4.209(100%))
195,14.913697743226889,0.4543953825648206,0.2018060552854716,0.025848857080156544,0.20884516510316445,0.05866607021464001,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.449 -> 2.654(0%) -> 4.356(100%))
196,21.941025752591724,0.2178638393148911,0.2437491748470691,0.03664601790291373,0.16050392816775733,0.09078382616619814,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.351 -> 3.542(0%) -> 3.214(100%))
197,20.27372744795291,0.31664258749643537,0.2617790401966347,0.02198086781776808,0.214846594232598,0.0930382176087195,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.470 -> 2.296(0%) -> 4.344(100%))
198,12.960945482215262,0.6744303169057242,0.1861394411599942,0.033460410037289126,0.23306169126471066,0.089676143727758,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.468 -> 2.795(0%) -> 3.350(100%))
199,19.878263477088495,0.23541455456171165,0.23093602521813875,0.030516910810022,0.17423601244590428,0.039376571408823564,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.510 -> 2.718(0%) -> 5.461(100%))
